model,model_url,part_name,guide_title,guide_link,guide_id,image_url,local_image_filename,local_image_path
iPhone SE 2022,https://zh.ifixit.com/Device/iPhone_SE_2022,LCD 和触摸屏,Phone SE 2022 LCD 和触摸屏,https://zh.ifixit.com/Guide/Phone+SE+2022+LCD+%E5%92%8C%E8%A7%A6%E6%91%B8%E5%B1%8F/149924,149924,https://guide-images.cdn.ifixit.com/igi/nRMNdRWQdpD3fFoR.large,LCD 和触摸屏.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone SE 2022\LCD 和触摸屏.jpg
iPhone SE 2022,https://zh.ifixit.com/Device/iPhone_SE_2022,SIM 卡托,iPhone SE 2022 SIM 卡托更换,https://zh.ifixit.com/Guide/iPhone+SE+2022+SIM+%E5%8D%A1%E6%89%98%E6%9B%B4%E6%8D%A2/150859,150859,https://guide-images.cdn.ifixit.com/igi/IAE6PyNLmqaIdTFJ.large,SIM 卡托.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone SE 2022\SIM 卡托.jpg
iPhone SE 2022,https://zh.ifixit.com/Device/iPhone_SE_2022,Taptic Engine,iPhone SE 2022 Taptic Engine更换,https://zh.ifixit.com/Guide/iPhone+SE+2022+Taptic+Engine%E6%9B%B4%E6%8D%A2/150088,150088,https://guide-images.cdn.ifixit.com/igi/YkNTlMH1lnwLD4dt.large,Taptic Engine.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone SE 2022\Taptic Engine.jpg
iPhone SE 2022,https://zh.ifixit.com/Device/iPhone_SE_2022,Wi-Fi分集天线,iPhone SE 2022 Wi-Fi 分集天线替换,https://zh.ifixit.com/Guide/iPhone+SE+2022+Wi-Fi+%E5%88%86%E9%9B%86%E5%A4%A9%E7%BA%BF%E6%9B%BF%E6%8D%A2/150087,150087,https://guide-images.cdn.ifixit.com/igi/JNx1wWSJxRDhcnRD.large,Wi-Fi分集天线.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone SE 2022\Wi-Fi分集天线.jpg
iPhone SE 2022,https://zh.ifixit.com/Device/iPhone_SE_2022,主板,iPhone SE 2022 主板更换,https://zh.ifixit.com/Guide/iPhone+SE+2022+%E4%B8%BB%E6%9D%BF%E6%9B%B4%E6%8D%A2/150432,150432,https://guide-images.cdn.ifixit.com/igi/luRUBFgepQI3b5B5.large,主板.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone SE 2022\主板.jpg
iPhone SE 2022,https://zh.ifixit.com/Device/iPhone_SE_2022,五角螺丝,iPhone SE 2022 五角螺丝替换,https://zh.ifixit.com/Guide/iPhone+SE+2022+%E4%BA%94%E8%A7%92%E8%9E%BA%E4%B8%9D%E6%9B%BF%E6%8D%A2/149925,149925,https://guide-images.cdn.ifixit.com/igi/MGKa4hAucch3aLWB.large,五角螺丝.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone SE 2022\五角螺丝.jpg
iPhone SE 2022,https://zh.ifixit.com/Device/iPhone_SE_2022,充电接口组件,iPhone SE 2022充电接口组件更换,https://zh.ifixit.com/Guide/iPhone+SE+2022%E5%85%85%E7%94%B5%E6%8E%A5%E5%8F%A3%E7%BB%84%E4%BB%B6%E6%9B%B4%E6%8D%A2/150091,150091,https://guide-images.cdn.ifixit.com/igi/PKm1yu3WYkQejd63.large,充电接口组件.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone SE 2022\充电接口组件.jpg
iPhone SE 2022,https://zh.ifixit.com/Device/iPhone_SE_2022,前置摄像头和传感器排线,iPhone SE 2022前置摄像头和传感器排线更换,https://zh.ifixit.com/Guide/iPhone+SE+2022%E5%89%8D%E7%BD%AE%E6%91%84%E5%83%8F%E5%A4%B4%E5%92%8C%E4%BC%A0%E6%84%9F%E5%99%A8%E6%8E%92%E7%BA%BF%E6%9B%B4%E6%8D%A2/150090,150090,https://guide-images.cdn.ifixit.com/igi/hI3kNxoVLDosULwc.large,前置摄像头和传感器排线.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone SE 2022\前置摄像头和传感器排线.jpg
iPhone SE 2022,https://zh.ifixit.com/Device/iPhone_SE_2022,后置摄像头,iPhone SE 2022 后置摄像头替换,https://zh.ifixit.com/Guide/iPhone+SE+2022+%E5%90%8E%E7%BD%AE%E6%91%84%E5%83%8F%E5%A4%B4%E6%9B%BF%E6%8D%A2/150089,150089,https://guide-images.cdn.ifixit.com/igi/A6wUtWVxINwagdP1.large,后置摄像头.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone SE 2022\后置摄像头.jpg
iPhone SE 2022,https://zh.ifixit.com/Device/iPhone_SE_2022,听筒,iPhone SE 2022 听筒替换,https://zh.ifixit.com/Guide/iPhone+SE+2022+%E5%90%AC%E7%AD%92%E6%9B%BF%E6%8D%A2/149930,149930,https://guide-images.cdn.ifixit.com/igi/yaBSeHGVUNi6BX6k.large,听筒.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone SE 2022\听筒.jpg
iPhone SE 2022,https://zh.ifixit.com/Device/iPhone_SE_2022,屏幕,iPhone SE 2022 屏幕替换,https://zh.ifixit.com/Guide/iPhone+SE+2022+%E5%B1%8F%E5%B9%95%E6%9B%BF%E6%8D%A2/150440,150440,https://guide-images.cdn.ifixit.com/igi/HmeiHxpO4VRTxBQO.large,屏幕.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone SE 2022\屏幕.jpg
iPhone SE 2022,https://zh.ifixit.com/Device/iPhone_SE_2022,电池,iPhone SE 2022 电池更换,https://zh.ifixit.com/Guide/iPhone+SE+2022+%E7%94%B5%E6%B1%A0%E6%9B%B4%E6%8D%A2/150436,150436,https://guide-images.cdn.ifixit.com/igi/otlQ1ecA45njmkJk.large,电池.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone SE 2022\电池.jpg
iPhone 13 Pro Max,https://zh.ifixit.com/Device/iPhone_13_Pro_Max,SIM 卡,iPhone 13 Pro Max SIM 卡更换,https://zh.ifixit.com/Guide/iPhone+13+Pro+Max+SIM+%E5%8D%A1%E6%9B%B4%E6%8D%A2/146377,146377,https://guide-images.cdn.ifixit.com/igi/uZNJqNIP3KIKIUeX.large,SIM 卡.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro Max\SIM 卡.jpg
iPhone 13 Pro Max,https://zh.ifixit.com/Device/iPhone_13_Pro_Max,Taptic Engine,iPhone 13 Pro Max Taptic Engine 更换,https://zh.ifixit.com/Guide/iPhone+13+Pro+Max+Taptic+Engine+%E6%9B%B4%E6%8D%A2/146601,146601,https://guide-images.cdn.ifixit.com/igi/gQ3fL3gTxL4DVB14.large,Taptic Engine.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro Max\Taptic Engine.jpg
iPhone 13 Pro Max,https://zh.ifixit.com/Device/iPhone_13_Pro_Max,五角螺丝,iPhone 13 Pro Max 五角螺丝的更换,https://zh.ifixit.com/Guide/iPhone+13+Pro+Max+%E4%BA%94%E8%A7%92%E8%9E%BA%E4%B8%9D%E7%9A%84%E6%9B%B4%E6%8D%A2/146562,146562,https://guide-images.cdn.ifixit.com/igi/raayiAutmUOs1RMV.large,五角螺丝.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro Max\五角螺丝.jpg
iPhone 13 Pro Max,https://zh.ifixit.com/Device/iPhone_13_Pro_Max,后置摄像头,iPhone 13 Pro Max 后置摄像头更换,https://zh.ifixit.com/Guide/iPhone+13+Pro+Max+%E5%90%8E%E7%BD%AE%E6%91%84%E5%83%8F%E5%A4%B4%E6%9B%B4%E6%8D%A2/146604,146604,https://guide-images.cdn.ifixit.com/igi/pXEikbmJ22IBxdUC.large,后置摄像头.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro Max\后置摄像头.jpg
iPhone 13 Pro Max,https://zh.ifixit.com/Device/iPhone_13_Pro_Max,屏幕,iPhone 13 Pro Max 屏幕更换,https://zh.ifixit.com/Guide/iPhone+13+Pro+Max+%E5%B1%8F%E5%B9%95%E6%9B%B4%E6%8D%A2/146566,146566,https://guide-images.cdn.ifixit.com/igi/dbusZjhOieww4rtA.large,屏幕.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro Max\屏幕.jpg
iPhone 13 Pro Max,https://zh.ifixit.com/Device/iPhone_13_Pro_Max,扬声器,iPhone 13 Pro Max 扬声器更换,https://zh.ifixit.com/Guide/iPhone+13+Pro+Max+%E6%89%AC%E5%A3%B0%E5%99%A8%E6%9B%B4%E6%8D%A2/146599,146599,https://guide-images.cdn.ifixit.com/igi/GsQmuFZdnt4BvpiH.large,扬声器.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro Max\扬声器.jpg
iPhone 13 Pro Max,https://zh.ifixit.com/Device/iPhone_13_Pro_Max,激光雷达传感器,iPhone 13 Pro Max 激光雷达传感器更换,https://zh.ifixit.com/Guide/iPhone+13+Pro+Max+%E6%BF%80%E5%85%89%E9%9B%B7%E8%BE%BE%E4%BC%A0%E6%84%9F%E5%99%A8%E6%9B%B4%E6%8D%A2/146607,146607,https://guide-images.cdn.ifixit.com/igi/133YQSDwcyLKbvZr.large,激光雷达传感器.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro Max\激光雷达传感器.jpg
iPhone 13 Pro Max,https://zh.ifixit.com/Device/iPhone_13_Pro_Max,电池,iPhone 13 Pro Max 电池更换,https://zh.ifixit.com/Guide/iPhone+13+Pro+Max+%E7%94%B5%E6%B1%A0%E6%9B%B4%E6%8D%A2/146610,146610,https://guide-images.cdn.ifixit.com/igi/SVEahqupJEQF3gS2.large,电池.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro Max\电池.jpg
iPhone 13 Pro,https://zh.ifixit.com/Device/iPhone_13_Pro,SIM 卡,iPhone 13 Pro SIM 卡更换,https://zh.ifixit.com/Guide/iPhone+13+Pro+SIM+%E5%8D%A1%E6%9B%B4%E6%8D%A2/146374,146374,https://guide-images.cdn.ifixit.com/igi/LQJyxr2RxGXxaIyg.large,SIM 卡.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro\SIM 卡.jpg
iPhone 13 Pro,https://zh.ifixit.com/Device/iPhone_13_Pro,Screen,iPhone 13 Pro Screen Replacement,https://zh.ifixit.com/Guide/iPhone+13+Pro+Screen+Replacement/201754?lang=en,201754,https://guide-images.cdn.ifixit.com/igi/husfw6nKk2VmuGfd.large,Screen.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro\Screen.jpg
iPhone 13 Pro,https://zh.ifixit.com/Device/iPhone_13_Pro,Taptic Engine,iPhone 13 Pro Taptic Engine 更换,https://zh.ifixit.com/Guide/iPhone+13+Pro+Taptic+Engine+%E6%9B%B4%E6%8D%A2/146600,146600,https://guide-images.cdn.ifixit.com/igi/iG5GhmWHgZtBR6Sa.large,Taptic Engine.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro\Taptic Engine.jpg
iPhone 13 Pro,https://zh.ifixit.com/Device/iPhone_13_Pro,五角螺丝,iPhone 13 Pro 五角螺钉更换,https://zh.ifixit.com/Guide/iPhone+13+Pro+%E4%BA%94%E8%A7%92%E8%9E%BA%E9%92%89%E6%9B%B4%E6%8D%A2/146556,146556,https://guide-images.cdn.ifixit.com/igi/TmXQHnnPXwrgVlFh.large,五角螺丝.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro\五角螺丝.jpg
iPhone 13 Pro,https://zh.ifixit.com/Device/iPhone_13_Pro,后置摄像头,iPhone 13 Pro 后置摄像头更换,https://zh.ifixit.com/Guide/iPhone+13+Pro+%E5%90%8E%E7%BD%AE%E6%91%84%E5%83%8F%E5%A4%B4%E6%9B%B4%E6%8D%A2/146603,146603,https://guide-images.cdn.ifixit.com/igi/hQgmgiErVdFhDQfl.large,后置摄像头.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro\后置摄像头.jpg
iPhone 13 Pro,https://zh.ifixit.com/Device/iPhone_13_Pro,屏幕,iPhone 13 Pro 屏幕更换,https://zh.ifixit.com/Guide/iPhone+13+Pro+%E5%B1%8F%E5%B9%95%E6%9B%B4%E6%8D%A2/146552,146552,https://guide-images.cdn.ifixit.com/igi/wJoU5B6DZ4keLoDC.large,屏幕.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro\屏幕.jpg
iPhone 13 Pro,https://zh.ifixit.com/Device/iPhone_13_Pro,扬声器,iPhone 13 Pro 扬声器更换,https://zh.ifixit.com/Guide/iPhone+13+Pro+%E6%89%AC%E5%A3%B0%E5%99%A8%E6%9B%B4%E6%8D%A2/146598,146598,https://guide-images.cdn.ifixit.com/igi/F4ZlTCJIJQtXgWG4.large,扬声器.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro\扬声器.jpg
iPhone 13 Pro,https://zh.ifixit.com/Device/iPhone_13_Pro,激光雷达传感器,iPhone 13 Pro 激光雷达传感器,https://zh.ifixit.com/Guide/iPhone+13+Pro+%E6%BF%80%E5%85%89%E9%9B%B7%E8%BE%BE%E4%BC%A0%E6%84%9F%E5%99%A8/146605,146605,https://guide-images.cdn.ifixit.com/igi/HEKbKyEJYWsSKLtg.large,激光雷达传感器.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro\激光雷达传感器.jpg
iPhone 13 Pro,https://zh.ifixit.com/Device/iPhone_13_Pro,电池,iPhone 13 Pro 电池更换,https://zh.ifixit.com/Guide/iPhone+13+Pro+%E7%94%B5%E6%B1%A0%E6%9B%B4%E6%8D%A2/146608,146608,https://guide-images.cdn.ifixit.com/igi/lV2MpQVRE1FRvpUB.large,电池.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 Pro\电池.jpg
iPhone 13 mini,https://zh.ifixit.com/Device/iPhone_13_mini,SIM 卡托,iPhone 13 mini SIM 卡托更换,https://zh.ifixit.com/Guide/iPhone+13+mini+SIM+%E5%8D%A1%E6%89%98%E6%9B%B4%E6%8D%A2/145503,145503,https://guide-images.cdn.ifixit.com/igi/rCN4lQIGWjPYceiJ.large,SIM 卡托.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 mini\SIM 卡托.jpg
iPhone 13 mini,https://zh.ifixit.com/Device/iPhone_13_mini,五角螺丝,iPhone 13 mini 五角螺丝更换,https://zh.ifixit.com/Guide/iPhone+13+mini+%E4%BA%94%E8%A7%92%E8%9E%BA%E4%B8%9D%E6%9B%B4%E6%8D%A2/145502,145502,https://guide-images.cdn.ifixit.com/igi/1tQMjXucoEFEwl4w.large,五角螺丝.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 mini\五角螺丝.jpg
iPhone 13 mini,https://zh.ifixit.com/Device/iPhone_13_mini,前面板传感器组件,iPhone 13 mini 前面板传感器组件更换,https://zh.ifixit.com/Guide/iPhone+13+mini+%E5%89%8D%E9%9D%A2%E6%9D%BF%E4%BC%A0%E6%84%9F%E5%99%A8%E7%BB%84%E4%BB%B6%E6%9B%B4%E6%8D%A2/145628,145628,https://guide-images.cdn.ifixit.com/igi/CyxPAaNZw2u2hEmj.large,前面板传感器组件.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 mini\前面板传感器组件.jpg
iPhone 13 mini,https://zh.ifixit.com/Device/iPhone_13_mini,屏幕,iPhone 13 mini 屏幕更换,https://zh.ifixit.com/Guide/iPhone+13+mini+%E5%B1%8F%E5%B9%95%E6%9B%B4%E6%8D%A2/145630,145630,https://guide-images.cdn.ifixit.com/igi/LANQb2Npugnn6iLe.large,屏幕.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 mini\屏幕.jpg
iPhone 13 mini,https://zh.ifixit.com/Device/iPhone_13_mini,底部扬声器,iPhone 13 mini 底部扬声器更换,https://zh.ifixit.com/Guide/iPhone+13+mini+%E5%BA%95%E9%83%A8%E6%89%AC%E5%A3%B0%E5%99%A8%E6%9B%B4%E6%8D%A2/145507,145507,https://guide-images.cdn.ifixit.com/igi/o2CvGTvAd2CucSCG.large,底部扬声器.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 mini\底部扬声器.jpg
iPhone 13 mini,https://zh.ifixit.com/Device/iPhone_13_mini,电池,iPhone 13 mini 电池更换,https://zh.ifixit.com/Guide/iPhone+13+mini+%E7%94%B5%E6%B1%A0%E6%9B%B4%E6%8D%A2/145508,145508,https://guide-images.cdn.ifixit.com/igi/JEKnl5Jf3kdwgQhQ.large,电池.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 mini\电池.jpg
iPhone 13 mini,https://zh.ifixit.com/Device/iPhone_13_mini,震动马达,iPhone 13 mini 震动马达更换,https://zh.ifixit.com/Guide/iPhone+13+mini+%E9%9C%87%E5%8A%A8%E9%A9%AC%E8%BE%BE%E6%9B%B4%E6%8D%A2/145506,145506,https://guide-images.cdn.ifixit.com/igi/CV5V2HNYJL6R2fgK.large,震动马达.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13 mini\震动马达.jpg
iPhone 13,https://zh.ifixit.com/Device/iPhone_13,SIM 卡托,iPhone 13 SIM 卡托更换,https://zh.ifixit.com/Guide/iPhone+13+SIM+%E5%8D%A1%E6%89%98%E6%9B%B4%E6%8D%A2/146227,146227,https://guide-images.cdn.ifixit.com/igi/EnSlrA4UWDoNwZCD.large,SIM 卡托.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13\SIM 卡托.jpg
iPhone 13,https://zh.ifixit.com/Device/iPhone_13,SIM卡读卡器,iPhone 13 SIM 卡读卡器更换,https://zh.ifixit.com/Guide/iPhone+13+SIM+%E5%8D%A1%E8%AF%BB%E5%8D%A1%E5%99%A8%E6%9B%B4%E6%8D%A2/146282,146282,https://guide-images.cdn.ifixit.com/igi/wBETajKJH3tXxOsD.large,SIM卡读卡器.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13\SIM卡读卡器.jpg
iPhone 13,https://zh.ifixit.com/Device/iPhone_13,Taptic Engine,iPhone 13 Taptic Engine 更换,https://zh.ifixit.com/Guide/iPhone+13+Taptic+Engine+%E6%9B%B4%E6%8D%A2/146281,146281,https://guide-images.cdn.ifixit.com/igi/qhxixaaEKWPu3waW.large,Taptic Engine.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13\Taptic Engine.jpg
iPhone 13,https://zh.ifixit.com/Device/iPhone_13,五角螺丝,iPhone 13 五角螺丝更换,https://zh.ifixit.com/Guide/iPhone+13+%E4%BA%94%E8%A7%92%E8%9E%BA%E4%B8%9D%E6%9B%B4%E6%8D%A2/146249,146249,https://guide-images.cdn.ifixit.com/igi/42xC63CoVc1QSsLl.large,五角螺丝.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13\五角螺丝.jpg
iPhone 13,https://zh.ifixit.com/Device/iPhone_13,后置摄像头,iPhone 13 后置摄像头更换,https://zh.ifixit.com/Guide/iPhone+13+%E5%90%8E%E7%BD%AE%E6%91%84%E5%83%8F%E5%A4%B4%E6%9B%B4%E6%8D%A2/146278,146278,https://guide-images.cdn.ifixit.com/igi/YKwBkKvuXMrMKmDJ.large,后置摄像头.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13\后置摄像头.jpg
iPhone 13,https://zh.ifixit.com/Device/iPhone_13,屏幕,iPhone 13 屏幕更换,https://zh.ifixit.com/Guide/iPhone+13+%E5%B1%8F%E5%B9%95%E6%9B%B4%E6%8D%A2/145897,145897,https://guide-images.cdn.ifixit.com/igi/cp2Z2UHtnwDthaUL.large,屏幕.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13\屏幕.jpg
iPhone 13,https://zh.ifixit.com/Device/iPhone_13,扬声器,iPhone 13 扬声器更换,https://zh.ifixit.com/Guide/iPhone+13+%E6%89%AC%E5%A3%B0%E5%99%A8%E6%9B%B4%E6%8D%A2/146277,146277,https://guide-images.cdn.ifixit.com/igi/c5FDOEJoyjXnBfdG.large,扬声器.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13\扬声器.jpg
iPhone 13,https://zh.ifixit.com/Device/iPhone_13,电池,iPhone 13 电池更换,https://zh.ifixit.com/Guide/iPhone+13+%E7%94%B5%E6%B1%A0%E6%9B%B4%E6%8D%A2/145896,145896,https://guide-images.cdn.ifixit.com/igi/ORbSyqAvAy3Dbuw2.large,电池.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 13\电池.jpg
iPhone 12 Pro Max,https://zh.ifixit.com/Device/iPhone_12_Pro_Max,SIM 卡,iPhone 12 Pro Max SIM 卡更换,https://zh.ifixit.com/Guide/iPhone+12+Pro+Max+SIM+%E5%8D%A1%E6%9B%B4%E6%8D%A2/141644,141644,https://guide-images.cdn.ifixit.com/igi/WMdZIsrsVkIPREYG.large,SIM 卡.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 12 Pro Max\SIM 卡.jpg
iPhone 12 Pro Max,https://zh.ifixit.com/Device/iPhone_12_Pro_Max,SIM 卡读卡器,iPhone 12 Pro Max SIM Card 读卡器更换,https://zh.ifixit.com/Guide/iPhone+12+Pro+Max+SIM+Card+%E8%AF%BB%E5%8D%A1%E5%99%A8%E6%9B%B4%E6%8D%A2/141659,141659,https://guide-images.cdn.ifixit.com/igi/fdDlF1efkfbV6G43.large,SIM 卡读卡器.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 12 Pro Max\SIM 卡读卡器.jpg
iPhone 12 Pro Max,https://zh.ifixit.com/Device/iPhone_12_Pro_Max,Screen,iPhone 12 Pro Max Screen Replacement,https://zh.ifixit.com/Guide/iPhone+12+Pro+Max+Screen+Replacement/200072?lang=en,200072,https://assets.cdn.ifixit.com/static/images/default_images/GuideNoImage_300x225.jpg,Screen.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 12 Pro Max\Screen.jpg
iPhone 12 Pro Max,https://zh.ifixit.com/Device/iPhone_12_Pro_Max,Taptic Engine 线性马达,iPhone 12 Pro Taptic Engine 更换,https://zh.ifixit.com/Guide/iPhone+12+Pro+Taptic+Engine+%E6%9B%B4%E6%8D%A2/141660,141660,https://guide-images.cdn.ifixit.com/igi/YO2nDZ1PdudgUmJE.large,Taptic Engine 线性马达.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 12 Pro Max\Taptic Engine 线性马达.jpg
iPhone 12 Pro Max,https://zh.ifixit.com/Device/iPhone_12_Pro_Max,五角螺丝,iPhone 12 Pro Max 五角螺丝更换,https://zh.ifixit.com/Guide/iPhone+12+Pro+Max+%E4%BA%94%E8%A7%92%E8%9E%BA%E4%B8%9D%E6%9B%B4%E6%8D%A2/141650,141650,https://guide-images.cdn.ifixit.com/igi/TyRiluDic3lsVsgK.large,五角螺丝.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 12 Pro Max\五角螺丝.jpg
iPhone 12 Pro Max,https://zh.ifixit.com/Device/iPhone_12_Pro_Max,前置摄像头,iPhone 12 Pro Max 前置摄像头更换,https://zh.ifixit.com/Guide/iPhone+12+Pro+Max+%E5%89%8D%E7%BD%AE%E6%91%84%E5%83%8F%E5%A4%B4%E6%9B%B4%E6%8D%A2/141656,141656,https://guide-images.cdn.ifixit.com/igi/FXo1gH16uGBguFj1.large,前置摄像头.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 12 Pro Max\前置摄像头.jpg
iPhone 12 Pro Max,https://zh.ifixit.com/Device/iPhone_12_Pro_Max,后置摄像头,iPhone 12 Pro Max 后置摄像头更换,https://zh.ifixit.com/Guide/iPhone+12+Pro+Max+%E5%90%8E%E7%BD%AE%E6%91%84%E5%83%8F%E5%A4%B4%E6%9B%B4%E6%8D%A2/141657,141657,https://guide-images.cdn.ifixit.com/igi/TMJERloZKVDG3Jhv.large,后置摄像头.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 12 Pro Max\后置摄像头.jpg
iPhone 12 Pro Max,https://zh.ifixit.com/Device/iPhone_12_Pro_Max,屏幕,iPhone 12 Pro Max Screen Replacement,https://zh.ifixit.com/Guide/iPhone+12+Pro+Max+Screen+Replacement/141654,141654,https://guide-images.cdn.ifixit.com/igi/wQWnn1skspdSfHPH.large,屏幕.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 12 Pro Max\屏幕.jpg
iPhone 12 Pro Max,https://zh.ifixit.com/Device/iPhone_12_Pro_Max,扬声器,iPhone 12 Pro Max 扬声器更换,https://zh.ifixit.com/Guide/iPhone+12+Pro+Max++%E6%89%AC%E5%A3%B0%E5%99%A8%E6%9B%B4%E6%8D%A2/141658,141658,https://guide-images.cdn.ifixit.com/igi/qFQeSKMUgptJiwsc.large,扬声器.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 12 Pro Max\扬声器.jpg
iPhone 12 Pro Max,https://zh.ifixit.com/Device/iPhone_12_Pro_Max,电池,iPhone 12 Pro Max 电池更换,https://zh.ifixit.com/Guide/iPhone+12+Pro+Max+%E7%94%B5%E6%B1%A0%E6%9B%B4%E6%8D%A2/141661,141661,https://guide-images.cdn.ifixit.com/igi/xOKysMbAyjTIlNl2.large,电池.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 12 Pro Max\电池.jpg
iPhone 12 Pro Max,https://zh.ifixit.com/Device/iPhone_12_Pro_Max,耳机扬声器和前传感器组件,iPhone 12 Pro Max 耳机扬声器和前传感器组件,https://zh.ifixit.com/Guide/iPhone+12+Pro+Max+%E8%80%B3%E6%9C%BA%E6%89%AC%E5%A3%B0%E5%99%A8%E5%92%8C%E5%89%8D%E4%BC%A0%E6%84%9F%E5%99%A8%E7%BB%84%E4%BB%B6/141653,141653,https://guide-images.cdn.ifixit.com/igi/cKsu1khnHifjXEgH.large,耳机扬声器和前传感器组件.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 12 Pro Max\耳机扬声器和前传感器组件.jpg
iPhone 12 Pro,https://zh.ifixit.com/Device/iPhone_12_Pro,SIM 卡,iPhone 12 Pro SIM 卡更换,https://zh.ifixit.com/Guide/iPhone+12+Pro+SIM+%E5%8D%A1%E6%9B%B4%E6%8D%A2/140592,140592,https://guide-images.cdn.ifixit.com/igi/dnN1Dah6MpVQmill.large,SIM 卡.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 12 Pro\SIM 卡.jpg
iPhone 12 Pro,https://zh.ifixit.com/Device/iPhone_12_Pro,SIM 卡读卡器,iPhone 12 Pro SIM 卡读卡器更换,https://zh.ifixit.com/Guide/iPhone+12+Pro+SIM+%E5%8D%A1%E8%AF%BB%E5%8D%A1%E5%99%A8%E6%9B%B4%E6%8D%A2/140609,140609,https://guide-images.cdn.ifixit.com/igi/hLVIv5DwyZUf5CYS.large,SIM 卡读卡器.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 12 Pro\SIM 卡读卡器.jpg
iPhone 12 Pro,https://zh.ifixit.com/Device/iPhone_12_Pro,Taptic Engine 线性马达,iPhone 12 Pro Taptic Engine 更换,https://zh.ifixit.com/Guide/iPhone+12+Pro+Taptic+Engine+%E6%9B%B4%E6%8D%A2/140610,140610,https://guide-images.cdn.ifixit.com/igi/P6kDYKO4opEjK4OC.large,Taptic Engine 线性马达.jpg,J:\pythonprojects\iphone_info_pa\iphone\iPhone 12 Pro\Taptic Engine 线性马达.jpg
